User_ID,Gender,Age,City,Country,Swipe_Count_Per_Day,Matches,Conversations,Meetings,Relationships,Active_Hour,Day_of_Week,Distance_Miles,Session_Time_Minutes
2612,Male,21,Delhi,India,71,4,2,0,0,19,Saturday,37.7,79
2613,Male,23,Rio de Janeiro,Brazil,155,11,6,2,0,19,Thursday,8.6,80
2614,Female,21,Berlin,Germany,126,15,9,5,0,22,Saturday,43.7,69
2615,Female,30,Dubai,UAE,47,4,3,1,0,13,Saturday,2.7,23
2616,Female,34,Mumbai,India,26,1,0,0,0,7,Thursday,4.4,39
2617,Male,27,Los Angeles,USA,91,11,6,3,0,21,Tuesday,9.6,7
2618,Male,22,Phoenix,USA,53,5,3,0,0,20,Friday,8.0,72
2619,Female,32,Rio de Janeiro,Brazil,127,12,9,3,0,20,Tuesday,19.2,86
2620,Female,25,Vancouver,Canada,69,8,4,1,0,15,Monday,23.9,10
2621,Male,22,Abu Dhabi,UAE,62,3,1,0,0,8,Thursday,32.8,53
2622,Female,30,Rio de Janeiro,Brazil,107,7,4,1,0,18,Wednesday,5.8,76
2623,Male,23,Paris,France,165,24,12,6,1,15,Monday,34.5,29
2624,Female,25,Mumbai,India,41,5,3,0,0,21,Saturday,25.0,86
2625,Female,24,Toronto,Canada,159,19,9,2,0,21,Monday,47.8,20
2626,Male,21,Seoul,South Korea,91,7,4,2,0,14,Tuesday,1.2,46
2627,Female,35,Sydney,Australia,138,19,10,4,0,19,Tuesday,9.4,72
2628,Male,21,Singapore,Singapore,131,17,13,5,0,19,Sunday,15.0,33
2629,Female,32,Melbourne,Australia,128,12,7,4,0,20,Monday,6.0,17
2630,Male,28,Los Angeles,USA,95,10,8,2,0,20,Saturday,4.7,69
2631,Male,23,Houston,USA,93,11,6,2,0,20,Sunday,46.5,38
2632,Female,32,Phoenix,USA,47,4,2,1,0,15,Sunday,3.2,59
2633,Female,33,São Paulo,Brazil,116,11,9,4,0,17,Friday,8.4,51
2634,Male,23,Vancouver,Canada,89,9,7,2,0,13,Thursday,49.1,42
2635,Female,20,Hamburg,Germany,168,15,10,4,0,19,Wednesday,8.8,19
2636,Male,26,Mumbai,India,111,13,9,6,1,19,Thursday,3.1,5
2637,Male,20,Chennai,India,108,6,4,1,0,17,Saturday,15.7,11
2638,Female,27,Abu Dhabi,UAE,76,8,6,2,0,7,Monday,4.2,66
2639,Female,29,Birmingham,UK,21,1,0,0,0,14,Wednesday,7.2,28
2640,Male,26,Chennai,India,117,6,4,2,0,12,Thursday,18.6,88
2641,Male,25,Manchester,UK,88,5,4,1,0,19,Tuesday,3.6,73
2642,Male,23,São Paulo,Brazil,193,21,16,10,1,10,Saturday,0.9,10
2643,Male,26,Tokyo,Japan,91,11,6,2,0,23,Friday,8.7,67
2644,Female,31,São Paulo,Brazil,92,6,4,1,0,13,Tuesday,7.2,60
2645,Male,31,Montreal,Canada,145,18,14,8,0,21,Thursday,1.9,74
2646,Male,29,Delhi,India,37,2,1,0,0,18,Saturday,30.2,65
2647,Male,28,Berlin,Germany,64,3,1,0,0,11,Monday,8.0,6
2648,Male,30,Tokyo,Japan,51,3,2,1,0,23,Wednesday,24.1,63
2649,Female,22,Tokyo,Japan,190,14,10,4,0,20,Wednesday,6.1,34
2650,Male,27,São Paulo,Brazil,45,4,3,1,0,21,Sunday,47.3,65
2651,Male,19,Montreal,Canada,120,6,3,0,0,2,Friday,3.6,46
2652,Female,33,Chicago,USA,145,12,7,3,0,17,Tuesday,3.3,40
2653,Male,29,Lyon,France,161,13,6,3,0,13,Sunday,35.8,60
2654,Female,27,Mumbai,India,28,1,0,0,0,3,Friday,2.0,16
2655,Male,29,Lyon,France,68,10,7,2,0,10,Monday,30.4,90
2656,Male,27,Hyderabad,India,84,8,4,2,0,20,Wednesday,4.2,48
2657,Male,29,Rio de Janeiro,Brazil,84,7,5,2,0,9,Friday,5.3,16
2658,Male,33,Bangalore,India,109,16,13,8,0,11,Sunday,38.5,78
2659,Male,31,Paris,France,84,4,2,1,0,21,Saturday,6.3,79
2660,Female,22,Abu Dhabi,UAE,130,8,6,4,0,15,Friday,8.1,73
2661,Male,18,Tokyo,Japan,49,4,2,0,0,23,Monday,8.8,21
2662,Male,31,Rio de Janeiro,Brazil,146,19,13,4,0,15,Sunday,5.6,89
2663,Male,29,Abu Dhabi,UAE,113,12,8,4,0,22,Tuesday,42.6,39
2664,Male,28,London,UK,58,3,1,0,0,23,Tuesday,24.2,71
2665,Male,27,Phoenix,USA,102,7,4,2,0,21,Wednesday,8.6,72
2666,Female,29,Chicago,USA,192,14,7,2,0,20,Monday,4.0,81
2667,Male,35,Sydney,Australia,33,4,2,1,0,15,Wednesday,3.4,30
2668,Male,18,Rio de Janeiro,Brazil,178,9,6,3,0,23,Saturday,9.3,67
2669,Male,23,Hyderabad,India,107,8,5,2,0,15,Wednesday,5.8,18
2670,Male,22,Houston,USA,66,9,5,1,0,19,Sunday,39.8,21
2671,Male,30,Tokyo,Japan,55,8,4,2,0,11,Saturday,1.0,25
2672,Male,34,Seoul,South Korea,158,23,16,6,0,21,Thursday,7.2,77
2673,Male,33,Seoul,South Korea,31,2,1,0,0,5,Friday,7.1,51
2674,Male,34,Paris,France,42,6,4,1,0,19,Tuesday,9.3,55
2675,Female,26,Chicago,USA,31,1,0,0,0,13,Wednesday,2.5,25
2676,Male,22,Berlin,Germany,127,13,7,2,0,0,Saturday,6.5,26
2677,Female,31,Sydney,Australia,81,6,3,0,0,7,Friday,5.1,12
2678,Male,25,Manchester,UK,68,7,4,1,0,18,Saturday,6.5,22
2679,Male,26,Montreal,Canada,134,18,10,4,0,16,Thursday,19.7,40
2680,Female,21,Hamburg,Germany,75,5,3,1,0,23,Thursday,31.2,13
2681,Male,26,Bangalore,India,50,4,2,0,0,20,Monday,43.7,68
2682,Male,18,Paris,France,118,10,7,3,0,21,Monday,9.3,34
2683,Male,22,London,UK,165,22,16,8,1,19,Tuesday,15.2,16
2684,Male,28,Bangalore,India,110,10,7,3,0,15,Tuesday,4.4,39
2685,Male,30,Manchester,UK,34,2,1,0,0,21,Tuesday,1.9,7
2686,Male,31,Manchester,UK,112,12,6,3,0,15,Friday,11.4,90
2687,Female,25,Phoenix,USA,162,12,7,3,0,16,Tuesday,46.9,64
2688,Male,31,Manchester,UK,188,28,16,7,0,14,Thursday,3.5,56
2689,Male,21,Lyon,France,163,11,9,5,0,16,Tuesday,5.3,50
2690,Female,31,New York,USA,155,12,8,3,0,21,Sunday,4.1,23
2691,Male,29,Vancouver,Canada,60,5,3,1,0,19,Thursday,39.1,39
2692,Male,25,Manchester,UK,192,22,12,4,0,21,Monday,1.5,43
2693,Male,26,Los Angeles,USA,116,15,9,4,0,23,Friday,48.2,83
2694,Female,24,Mumbai,India,84,9,7,4,0,23,Saturday,24.5,71
2695,Female,23,Singapore,Singapore,42,3,1,0,0,15,Sunday,2.9,8
2696,Male,23,Berlin,Germany,68,5,3,0,0,11,Thursday,34.1,36
2697,Male,20,Chicago,USA,192,26,14,8,0,20,Tuesday,6.5,35
2698,Male,21,Hyderabad,India,58,4,3,1,0,15,Saturday,7.8,80
2699,Male,32,London,UK,82,5,3,1,0,11,Friday,0.7,36
2700,Male,29,Abu Dhabi,UAE,136,13,7,4,0,18,Saturday,6.0,15
2701,Female,23,São Paulo,Brazil,74,9,5,2,0,19,Sunday,46.4,66
2702,Male,30,Rio de Janeiro,Brazil,38,3,2,0,0,18,Saturday,28.1,22
2703,Male,23,Los Angeles,USA,85,4,2,1,0,15,Wednesday,32.8,19
2704,Male,26,Manchester,UK,62,3,2,0,0,15,Tuesday,1.2,34
2705,Male,26,Lyon,France,135,11,6,3,0,19,Monday,4.9,49
2706,Male,22,London,UK,155,22,16,5,0,21,Saturday,26.1,69
2707,Male,31,Vancouver,Canada,157,14,7,3,0,19,Friday,2.9,26
2708,Male,18,Birmingham,UK,24,1,0,0,0,22,Tuesday,11.0,6
2709,Male,29,Mumbai,India,39,2,1,0,0,20,Friday,5.7,57
2710,Female,33,Vancouver,Canada,35,2,1,0,0,14,Friday,19.2,8
2711,Male,21,Tokyo,Japan,30,2,1,0,0,21,Tuesday,4.8,81
2712,Female,31,Birmingham,UK,55,5,3,1,0,2,Monday,1.4,25
2713,Male,27,São Paulo,Brazil,70,9,6,1,0,18,Tuesday,4.3,13
2714,Male,28,Montreal,Canada,183,22,13,8,1,22,Monday,20.9,50
2715,Female,31,Rio de Janeiro,Brazil,150,15,12,6,0,12,Sunday,7.5,82
2716,Male,21,Hamburg,Germany,96,10,5,1,0,14,Monday,7.7,40
2717,Female,24,Singapore,Singapore,197,17,11,7,0,20,Friday,0.8,66
2718,Male,31,Phoenix,USA,44,4,2,0,0,13,Sunday,15.2,24
2719,Male,23,Hyderabad,India,78,6,4,1,0,19,Saturday,6.4,50
2720,Male,25,Hamburg,Germany,196,13,7,3,0,21,Tuesday,48.3,84
2721,Male,30,Dubai,UAE,106,12,9,4,0,0,Sunday,33.1,56
2722,Male,25,Manchester,UK,175,22,13,5,0,21,Tuesday,2.7,55
2723,Female,22,Munich,Germany,39,4,2,1,0,21,Thursday,9.7,33
2724,Female,33,Seoul,South Korea,99,13,10,5,0,21,Tuesday,7.9,19
2725,Male,28,Chennai,India,196,13,10,6,0,11,Thursday,8.8,76
2726,Male,25,São Paulo,Brazil,75,5,3,1,0,18,Saturday,36.1,44
2727,Male,35,Chicago,USA,39,2,1,0,0,5,Thursday,16.8,15
2728,Male,18,Melbourne,Australia,96,6,4,1,0,20,Monday,1.6,57
2729,Male,20,São Paulo,Brazil,84,9,5,2,0,2,Wednesday,2.4,32
2730,Male,27,Munich,Germany,178,18,12,7,0,19,Sunday,4.9,20
2731,Male,34,Singapore,Singapore,155,11,6,3,0,21,Monday,4.9,76
2732,Male,26,Bangalore,India,70,10,5,2,0,20,Tuesday,31.4,54
2733,Female,24,Tokyo,Japan,182,10,5,2,0,23,Thursday,0.8,81
2734,Male,34,Birmingham,UK,134,18,12,7,0,10,Friday,33.9,85
2735,Male,24,Seoul,South Korea,88,8,4,1,0,18,Tuesday,17.7,58
2736,Male,31,Rio de Janeiro,Brazil,85,10,5,3,0,9,Friday,10.0,70
2737,Female,25,London,UK,35,3,2,0,0,15,Wednesday,4.9,55
2738,Female,25,Munich,Germany,174,22,16,7,1,18,Saturday,1.3,39
2739,Male,21,Birmingham,UK,145,9,6,3,0,22,Friday,5.4,46
2740,Male,31,Lyon,France,173,13,10,5,0,21,Saturday,30.2,80
2741,Male,23,Berlin,Germany,140,16,11,5,0,21,Monday,7.3,17
2742,Male,31,Berlin,Germany,75,8,6,3,0,21,Friday,2.7,60
2743,Male,31,Abu Dhabi,UAE,161,18,12,8,0,21,Tuesday,6.9,55
2744,Male,22,Montreal,Canada,103,13,10,3,0,21,Tuesday,25.2,88
2745,Male,27,Singapore,Singapore,53,7,4,1,0,9,Saturday,4.4,35
2746,Male,27,Singapore,Singapore,90,10,6,2,0,14,Sunday,9.0,51
2747,Female,22,Montreal,Canada,84,8,6,3,0,22,Monday,9.5,75
2748,Female,36,Toronto,Canada,137,17,13,4,0,11,Sunday,5.1,86
2749,Female,22,Abu Dhabi,UAE,129,10,5,3,0,18,Tuesday,2.6,71
2750,Male,22,Los Angeles,USA,132,6,4,2,0,21,Wednesday,5.9,45
2751,Male,22,Melbourne,Australia,107,6,5,2,0,15,Wednesday,3.2,14
2752,Male,35,Dubai,UAE,131,16,8,2,0,19,Tuesday,4.4,13
2753,Male,21,Vancouver,Canada,56,5,3,1,0,11,Saturday,5.3,41
2754,Male,27,Munich,Germany,36,3,2,1,0,19,Monday,4.1,41
2755,Male,24,Hamburg,Germany,130,7,3,0,0,19,Thursday,31.7,25
2756,Male,23,Chicago,USA,28,3,2,0,0,7,Thursday,28.3,58
2757,Male,31,Hyderabad,India,109,8,5,1,0,1,Friday,8.7,37
2758,Male,25,Abu Dhabi,UAE,48,2,1,0,0,19,Tuesday,31.5,22
2759,Male,27,São Paulo,Brazil,41,2,1,0,0,22,Wednesday,11.2,7
2760,Male,34,Mumbai,India,24,2,1,0,0,18,Wednesday,15.0,43
2761,Male,21,Houston,USA,127,18,12,4,0,22,Saturday,45.7,63
2762,Male,26,London,UK,169,13,8,3,0,19,Saturday,2.7,51
2763,Male,28,Houston,USA,61,5,2,0,0,14,Friday,43.1,80
2764,Female,32,Delhi,India,174,14,7,4,0,16,Wednesday,25.8,42
2765,Female,19,Phoenix,USA,80,10,5,2,0,19,Sunday,25.1,73
2766,Male,30,Mumbai,India,146,20,15,7,0,16,Sunday,9.0,43
2767,Male,34,Munich,Germany,193,24,15,5,0,18,Saturday,5.3,8
2768,Male,23,Lyon,France,99,11,7,4,0,15,Wednesday,27.0,36
2769,Male,33,New York,USA,144,15,8,4,0,12,Thursday,2.2,49
2770,Male,31,London,UK,148,17,12,4,0,17,Thursday,30.1,16
2771,Female,24,São Paulo,Brazil,120,12,8,3,0,20,Wednesday,37.1,15
2772,Female,22,Toronto,Canada,163,24,19,13,1,19,Thursday,6.6,48
2773,Male,25,Toronto,Canada,49,6,3,1,0,2,Tuesday,4.0,14
2774,Male,28,Hyderabad,India,121,13,6,2,0,17,Friday,7.5,44
2775,Male,27,Berlin,Germany,144,15,10,5,0,17,Saturday,5.9,33
2776,Male,18,London,UK,146,16,9,3,0,11,Tuesday,42.6,15
2777,Male,27,Houston,USA,54,5,3,2,0,21,Tuesday,40.2,16
2778,Male,27,Sydney,Australia,128,9,7,3,0,20,Tuesday,10.3,24
2779,Male,30,Toronto,Canada,140,9,6,2,0,16,Tuesday,30.9,13
2780,Male,27,Delhi,India,22,2,1,0,0,14,Tuesday,22.4,72
2781,Male,18,Chennai,India,72,8,4,2,0,21,Monday,5.4,24
2782,Male,30,Birmingham,UK,158,7,5,3,0,22,Friday,26.6,22
2783,Male,23,Hamburg,Germany,190,26,19,6,1,14,Thursday,6.2,31
2784,Male,25,Toronto,Canada,118,10,6,3,0,14,Saturday,4.4,46
2785,Male,26,Manchester,UK,195,19,9,3,0,18,Sunday,3.9,49
2786,Male,27,Manchester,UK,190,23,16,5,0,21,Saturday,4.8,17
2787,Male,21,Tokyo,Japan,83,4,2,0,0,21,Saturday,26.0,24
2788,Male,34,Seoul,South Korea,179,14,9,2,0,23,Friday,5.3,26
2789,Female,28,Houston,USA,90,9,5,2,0,18,Thursday,27.7,49
2790,Male,25,São Paulo,Brazil,62,9,6,3,0,12,Saturday,9.3,90
2791,Female,36,Berlin,Germany,98,10,5,3,0,12,Saturday,28.4,57
2792,Female,18,Chicago,USA,80,11,7,3,0,18,Saturday,44.0,52
2793,Male,25,Sydney,Australia,68,4,2,1,0,22,Sunday,2.3,6
2794,Female,18,Berlin,Germany,92,5,3,0,0,16,Saturday,0.8,72
2795,Male,38,Phoenix,USA,20,2,1,0,0,15,Friday,14.1,13
2796,Male,30,Abu Dhabi,UAE,167,18,11,5,0,18,Tuesday,19.0,37
2797,Male,31,Toronto,Canada,143,7,5,2,0,20,Thursday,43.6,29
2798,Male,26,Montreal,Canada,142,7,4,2,0,21,Wednesday,10.3,48
2799,Male,21,Melbourne,Australia,146,18,10,5,0,17,Friday,8.6,47
2800,Male,29,Houston,USA,54,7,5,2,0,20,Thursday,45.8,9
2801,Male,22,Seoul,South Korea,43,5,3,1,0,14,Monday,9.2,90
2802,Male,26,São Paulo,Brazil,28,2,1,0,0,19,Saturday,5.2,36
2803,Female,27,Berlin,Germany,182,26,18,7,0,16,Friday,1.1,33
2804,Male,23,Manchester,UK,23,1,0,0,0,23,Tuesday,1.1,16
2805,Female,25,Abu Dhabi,UAE,110,12,9,2,0,22,Monday,22.6,62
2806,Male,26,Dubai,UAE,170,9,6,3,0,17,Saturday,4.9,60
2807,Male,20,Tokyo,Japan,154,16,9,6,0,20,Monday,32.6,65
2808,Male,20,Melbourne,Australia,138,10,7,3,0,19,Thursday,7.1,77
2809,Male,20,Tokyo,Japan,134,16,9,5,0,18,Thursday,9.4,76
2810,Male,19,Bangalore,India,50,3,2,0,0,14,Wednesday,4.8,62
2811,Male,18,Singapore,Singapore,190,20,14,8,1,19,Friday,49.6,45
2812,Female,18,Mumbai,India,28,2,1,0,0,11,Thursday,4.7,72
2813,Male,21,Mumbai,India,172,16,13,5,0,10,Tuesday,21.3,58
2814,Male,22,Mumbai,India,198,17,12,5,0,19,Wednesday,3.4,43
2815,Male,32,Phoenix,USA,102,6,3,1,0,1,Sunday,9.5,18
2816,Female,25,Bangalore,India,130,12,7,2,0,21,Thursday,4.5,9
2817,Male,31,Seoul,South Korea,156,7,4,1,0,9,Tuesday,3.6,12
2818,Male,28,Montreal,Canada,101,10,6,2,0,22,Thursday,2.8,31
2819,Female,23,Munich,Germany,112,7,5,2,0,20,Saturday,5.5,86
2820,Male,25,Manchester,UK,157,16,12,4,0,19,Thursday,1.5,72
2821,Male,24,Rio de Janeiro,Brazil,196,19,13,6,0,22,Thursday,17.3,32
2822,Male,28,New York,USA,73,8,4,2,0,23,Tuesday,1.4,29
2823,Female,27,Dubai,UAE,166,24,12,7,1,3,Tuesday,7.1,55
2824,Male,24,Birmingham,UK,195,21,16,5,0,20,Wednesday,5.6,26
2825,Male,35,Rio de Janeiro,Brazil,81,4,3,0,0,18,Tuesday,16.4,24
2826,Male,20,Manchester,UK,103,12,9,2,0,17,Wednesday,4.6,69
2827,Male,24,Manchester,UK,57,7,5,1,0,13,Friday,3.3,85
2828,Male,28,Vancouver,Canada,118,6,4,2,0,18,Friday,3.9,61
2829,Male,21,Delhi,India,121,11,8,3,0,19,Monday,21.8,10
2830,Male,22,London,UK,120,17,9,5,0,21,Wednesday,30.7,41
2831,Female,24,Chicago,USA,181,10,7,2,0,23,Monday,1.4,17
2832,Male,23,Birmingham,UK,116,10,8,5,0,20,Wednesday,7.6,73
2833,Male,18,Seoul,South Korea,116,7,5,2,0,18,Friday,4.6,9
2834,Male,30,Abu Dhabi,UAE,126,15,11,6,0,18,Wednesday,0.7,18
2835,Male,23,Sydney,Australia,182,20,16,9,1,20,Wednesday,0.7,54
2836,Male,24,Melbourne,Australia,159,12,10,6,0,10,Thursday,8.8,40
2837,Male,28,Manchester,UK,108,8,4,2,0,10,Saturday,2.1,71
2838,Male,32,London,UK,82,9,4,1,0,21,Thursday,2.9,48
2839,Male,27,Houston,USA,147,18,10,5,0,18,Tuesday,8.1,75
2840,Male,30,Delhi,India,168,11,5,3,0,23,Monday,6.7,11
2841,Male,31,Phoenix,USA,48,6,4,2,0,13,Friday,3.7,10
2842,Female,21,Abu Dhabi,UAE,34,3,1,0,0,1,Tuesday,21.9,11
2843,Male,35,Hyderabad,India,31,3,1,0,0,19,Friday,9.6,42
2844,Male,25,Rio de Janeiro,Brazil,193,25,16,7,0,16,Tuesday,32.5,50
2845,Male,30,New York,USA,153,13,7,2,0,21,Friday,30.7,7
2846,Male,27,Los Angeles,USA,89,12,8,3,0,16,Monday,9.2,64
2847,Male,32,Montreal,Canada,84,6,3,1,0,22,Monday,2.9,6
2848,Male,31,Lyon,France,85,7,4,2,0,8,Thursday,9.4,31
2849,Male,28,Chennai,India,116,16,10,3,0,20,Sunday,28.9,18
2850,Male,20,Melbourne,Australia,47,4,2,1,0,16,Sunday,41.6,79
2851,Male,30,Birmingham,UK,113,6,3,1,0,21,Wednesday,9.2,58
2852,Male,27,Melbourne,Australia,33,2,1,0,0,17,Wednesday,8.4,75
2853,Male,23,São Paulo,Brazil,88,5,3,2,0,14,Tuesday,40.5,50
2854,Male,31,Hyderabad,India,54,6,4,1,0,16,Tuesday,8.2,64
2855,Female,24,Chicago,USA,41,3,2,0,0,16,Wednesday,18.1,88
2856,Male,36,Vancouver,Canada,29,2,1,0,0,18,Friday,8.3,54
2857,Female,24,Vancouver,Canada,79,8,4,2,0,22,Monday,2.5,56
2858,Male,31,Seoul,South Korea,168,10,5,3,0,13,Wednesday,6.6,32
2859,Male,33,Singapore,Singapore,46,6,4,2,0,14,Saturday,48.1,78
2860,Male,18,Chennai,India,101,10,5,2,0,18,Wednesday,3.7,76
2861,Female,18,Houston,USA,57,5,3,1,0,19,Sunday,43.6,26
2862,Female,32,Abu Dhabi,UAE,163,18,14,7,1,18,Friday,11.1,72
2863,Male,26,Melbourne,Australia,105,14,7,4,0,21,Thursday,18.2,72
2864,Male,22,Berlin,Germany,123,18,9,5,0,16,Wednesday,9.3,17
2865,Male,26,Dubai,UAE,89,4,2,0,0,21,Monday,22.6,10
2866,Male,27,Munich,Germany,144,9,5,2,0,16,Saturday,16.2,31
2867,Male,26,Montreal,Canada,167,22,15,9,0,23,Friday,2.4,57
2868,Male,33,Tokyo,Japan,102,15,9,6,0,11,Saturday,1.1,12
2869,Female,21,Dubai,UAE,198,12,8,4,0,22,Thursday,3.6,56
2870,Male,39,Hamburg,Germany,47,4,3,1,0,2,Wednesday,8.0,10
2871,Male,27,Paris,France,121,16,10,3,0,18,Tuesday,33.1,64
2872,Male,29,Toronto,Canada,74,9,5,2,0,21,Tuesday,6.3,8
2873,Male,28,Houston,USA,144,20,12,5,0,21,Monday,3.8,36
2874,Female,33,Chennai,India,183,27,15,4,0,4,Thursday,4.5,41
2875,Male,18,London,UK,187,10,5,2,0,5,Saturday,24.1,89
2876,Female,29,Chennai,India,36,2,1,0,0,19,Tuesday,36.9,60
2877,Male,18,Delhi,India,187,9,5,2,0,14,Saturday,49.1,40
2878,Male,32,Birmingham,UK,199,13,10,5,0,14,Wednesday,1.1,71
2879,Male,25,Houston,USA,77,6,4,2,0,8,Thursday,3.7,52
2880,Male,30,Houston,USA,100,6,3,2,0,21,Monday,9.6,84
2881,Female,31,Montreal,Canada,88,6,3,1,0,17,Saturday,9.4,76
2882,Male,28,Phoenix,USA,122,9,5,1,0,20,Monday,5.1,80
2883,Female,18,Chicago,USA,169,11,8,3,0,19,Thursday,20.8,37
2884,Female,31,Bangalore,India,155,17,12,6,0,21,Tuesday,26.7,16
2885,Male,26,Phoenix,USA,199,25,16,6,0,20,Sunday,7.5,70
2886,Male,25,New York,USA,47,3,2,0,0,20,Monday,32.3,89
2887,Male,18,Delhi,India,161,18,14,7,1,11,Thursday,5.1,81
2888,Male,29,Dubai,UAE,23,2,1,0,0,14,Wednesday,46.4,70
2889,Male,27,Manchester,UK,92,11,5,3,0,23,Saturday,23.6,33
2890,Male,27,Hamburg,Germany,152,18,13,8,1,19,Monday,50.0,17
2891,Male,23,New York,USA,55,8,4,2,0,7,Sunday,3.0,69
2892,Male,29,Lyon,France,195,23,14,7,0,21,Thursday,20.8,70
2893,Female,27,São Paulo,Brazil,196,23,16,10,1,11,Monday,1.3,38
2894,Male,23,Hyderabad,India,126,18,11,6,1,22,Wednesday,8.7,70
2895,Male,27,Berlin,Germany,179,15,7,2,0,22,Wednesday,26.0,50
2896,Male,30,Chennai,India,56,7,5,2,0,21,Sunday,2.6,65
2897,Female,37,Melbourne,Australia,145,12,6,2,0,20,Sunday,41.2,67
2898,Male,26,Melbourne,Australia,121,7,5,2,0,19,Wednesday,11.5,33
2899,Male,19,Tokyo,Japan,56,6,3,1,0,1,Friday,4.6,54
2900,Male,18,Munich,Germany,70,4,2,1,0,6,Saturday,2.8,73
2901,Male,28,Birmingham,UK,85,5,2,1,0,5,Saturday,43.4,9
2902,Male,21,Singapore,Singapore,54,7,3,1,0,21,Thursday,3.3,7
2903,Male,20,Delhi,India,88,8,6,3,0,4,Saturday,1.2,32
2904,Male,32,Birmingham,UK,199,12,8,5,0,9,Saturday,4.5,86
2905,Male,26,Hamburg,Germany,182,11,5,3,0,12,Monday,5.3,36
2906,Male,21,Seoul,South Korea,162,10,5,1,0,17,Sunday,23.9,33
2907,Male,37,Phoenix,USA,54,4,2,1,0,20,Sunday,4.8,28
2908,Male,22,Mumbai,India,112,10,6,2,0,12,Tuesday,9.4,41
2909,Male,25,Lyon,France,116,7,4,2,0,16,Tuesday,10.7,90
2910,Male,27,Bangalore,India,196,22,17,10,0,23,Wednesday,5.0,54
2911,Male,35,Paris,France,170,11,6,2,0,20,Wednesday,8.6,90
2912,Male,24,Montreal,Canada,171,24,15,10,1,14,Friday,32.8,60
2913,Male,18,Seoul,South Korea,77,10,6,3,0,19,Saturday,14.7,76
2914,Male,32,Vancouver,Canada,64,4,2,1,0,17,Tuesday,5.9,22
2915,Male,30,Berlin,Germany,117,16,9,5,0,17,Saturday,1.3,66
2916,Male,37,Hamburg,Germany,59,7,5,1,0,14,Sunday,7.6,27
2917,Male,22,Los Angeles,USA,121,8,4,1,0,18,Friday,27.9,85
2918,Male,29,Paris,France,23,2,1,0,0,21,Tuesday,6.8,66
2919,Female,30,Dubai,UAE,197,21,13,5,0,15,Sunday,9.9,19
2920,Male,24,Berlin,Germany,138,9,5,1,0,3,Sunday,23.2,60
2921,Male,23,Montreal,Canada,133,9,7,4,0,22,Friday,23.0,31
2922,Male,20,New York,USA,96,11,7,3,0,17,Monday,37.5,28
2923,Female,35,Chicago,USA,189,28,19,9,0,21,Friday,43.3,39
2924,Male,28,Singapore,Singapore,43,4,3,1,0,21,Friday,19.9,11
2925,Male,25,Rio de Janeiro,Brazil,166,14,7,3,0,22,Thursday,7.4,65
2926,Female,29,Abu Dhabi,UAE,43,5,3,1,0,22,Sunday,4.2,58
2927,Male,28,Paris,France,116,6,4,2,0,23,Tuesday,5.9,27
2928,Female,26,Rio de Janeiro,Brazil,132,11,8,3,0,23,Wednesday,6.2,48
2929,Male,30,New York,USA,35,4,2,0,0,21,Wednesday,25.6,12
2930,Male,26,Vancouver,Canada,185,10,6,3,0,20,Sunday,40.2,65
2931,Male,34,Munich,Germany,126,10,5,3,0,23,Wednesday,5.7,61
2932,Male,26,Lyon,France,35,2,1,0,0,18,Tuesday,46.8,54
2933,Male,25,Delhi,India,200,20,16,10,0,23,Tuesday,7.1,18
2934,Male,25,Phoenix,USA,120,12,6,3,0,19,Thursday,43.8,41
2935,Male,24,Phoenix,USA,175,26,17,6,0,20,Sunday,1.3,60
2936,Male,27,Rio de Janeiro,Brazil,113,9,6,2,0,19,Saturday,5.8,90
2937,Male,32,New York,USA,190,12,6,3,0,15,Sunday,9.5,74
2938,Female,26,Sydney,Australia,176,17,10,6,0,6,Wednesday,2.0,72
2939,Male,30,Toronto,Canada,90,10,6,2,0,14,Sunday,9.7,75
2940,Female,22,Dubai,UAE,195,10,6,4,0,20,Sunday,24.1,8
2941,Male,25,New York,USA,101,10,5,2,0,13,Thursday,8.1,38
2942,Male,29,Toronto,Canada,40,4,2,1,0,6,Tuesday,41.5,42
2943,Male,21,Birmingham,UK,96,12,7,4,0,21,Friday,16.0,60
2944,Female,37,London,UK,148,9,7,3,0,15,Friday,30.0,41
2945,Female,39,Houston,USA,173,13,7,3,0,21,Monday,44.6,87
2946,Male,30,London,UK,172,9,5,2,0,6,Thursday,5.6,45
2947,Male,25,Abu Dhabi,UAE,96,9,6,2,0,16,Friday,3.3,81
2948,Male,25,Hyderabad,India,187,25,16,6,1,16,Wednesday,8.0,81
2949,Female,31,Seoul,South Korea,164,13,8,3,0,21,Saturday,1.8,69
2950,Male,29,Vancouver,Canada,133,11,8,2,0,17,Wednesday,6.1,90
2951,Male,29,London,UK,172,9,6,4,0,20,Wednesday,27.6,53
2952,Male,26,Hyderabad,India,92,4,3,0,0,19,Wednesday,8.7,65
2953,Male,31,Birmingham,UK,34,4,3,1,0,11,Saturday,9.5,45
2954,Female,32,Tokyo,Japan,169,19,9,4,0,14,Friday,0.5,67
2955,Male,27,Montreal,Canada,149,17,11,6,1,7,Sunday,20.0,80
2956,Female,22,Vancouver,Canada,76,8,6,3,0,13,Monday,6.7,68
2957,Male,24,New York,USA,34,4,2,1,0,19,Friday,9.5,8
2958,Male,31,New York,USA,133,14,10,5,0,21,Friday,3.3,35
